player,stock,percent,position x,position y,character,action,action frame,facing,shield_strength,jumps_left,on_ground,invulnerable,speed air x self,speed ground x self,speed x attack,speed y attack,speed y self
1,4,0,-38.8,35.2,Character.FOX,Action.ENTRY,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.2,Character.FOX,Action.ENTRY,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.2,Character.FOX,Action.ENTRY,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.2,Character.FOX,Action.ENTRY,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.2,Character.FOX,Action.ENTRY,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.244923,Character.FOX,Action.ENTRY_START,1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.28984,Character.FOX,Action.ENTRY_START,2,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.334763,Character.FOX,Action.ENTRY_START,3,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.37968,Character.FOX,Action.ENTRY_START,4,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.424603,Character.FOX,Action.ENTRY_START,5,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.2,Character.FALCO,Action.ENTRY,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.469524,Character.FOX,Action.ENTRY_START,6,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.242424,Character.FALCO,Action.ENTRY_START,1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.514442,Character.FOX,Action.ENTRY_START,7,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.28485,Character.FALCO,Action.ENTRY_START,2,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.559364,Character.FOX,Action.ENTRY_START,8,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.327274,Character.FALCO,Action.ENTRY_START,3,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.604282,Character.FOX,Action.ENTRY_START,9,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.3697,Character.FALCO,Action.ENTRY_START,4,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.649204,Character.FOX,Action.ENTRY_START,10,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.412125,Character.FALCO,Action.ENTRY_START,5,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.694126,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.454548,Character.FALCO,Action.ENTRY_START,6,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.739044,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.496975,Character.FALCO,Action.ENTRY_START,7,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.783966,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.5394,Character.FALCO,Action.ENTRY_START,8,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.828884,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.581825,Character.FALCO,Action.ENTRY_START,9,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.873806,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.62425,Character.FALCO,Action.ENTRY_START,10,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.918728,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.66667,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.963646,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.7091,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.008568,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.751522,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.053486,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.79395,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.098408,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.836372,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.14333,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.878796,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.188248,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.921223,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.23317,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.963646,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.278088,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.006073,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.32301,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.048496,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.36793,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.09092,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.41285,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.133347,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.45777,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.17577,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.50269,Character.FOX,Action.ENTRY_START,11,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.218197,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.54761,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.26062,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.50269,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.303043,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.45777,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.34547,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.41285,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.387894,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.36793,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.43032,Character.FALCO,Action.ENTRY_START,11,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.32301,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.472744,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.278088,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.43032,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.23317,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.387894,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.188248,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.34547,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.14333,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.303043,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.098408,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.26062,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.053486,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.218197,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,36.008568,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.17577,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.963646,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.133347,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.918728,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.09092,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.873806,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.048496,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.828884,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,36.006073,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.783966,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.963646,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.739044,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.921223,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.694126,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.878796,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.649204,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.836372,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.604282,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.79395,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.559364,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.751522,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.514442,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.7091,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.469524,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.66667,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.424603,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.62425,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.37968,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.581825,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.334763,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.5394,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.28984,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.496975,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.244923,Character.FOX,Action.ENTRY_END,-1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,35.454548,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,35.014923,Character.FOX,Action.FALLING,1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.23
2,4,0,38.8,35.412125,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,34.554924,Character.FOX,Action.FALLING,2,True,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.46
2,4,0,38.8,35.3697,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,33.864925,Character.FOX,Action.FALLING,3,True,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.69
2,4,0,38.8,35.327274,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,32.944927,Character.FOX,Action.FALLING,4,True,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.92
2,4,0,38.8,35.28485,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,31.794928,Character.FOX,Action.FALLING,5,True,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.15
2,4,0,38.8,35.242424,Character.FALCO,Action.ENTRY_END,-1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,30.414928,Character.FOX,Action.FALLING,6,True,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.38
2,4,0,38.8,35.072426,Character.FALCO,Action.FALLING,1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.17
1,4,0,-38.8,28.804928,Character.FOX,Action.FALLING,7,True,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.61
2,4,0,38.8,34.732426,Character.FALCO,Action.FALLING,2,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.34
1,4,0,-38.8,26.964928,Character.FOX,Action.FALLING,8,True,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.84
2,4,0,38.8,34.222427,Character.FALCO,Action.FALLING,3,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.51
1,4,0,-38.8,24.894928,Character.FOX,Action.FALLING,1,True,60.0,1,False,False,0.0,0.0,0.0,0.0,-2.07
2,4,0,38.8,33.542427,Character.FALCO,Action.FALLING,4,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.68
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,1,True,60.0,2,True,False,0.0,0.0,0.0,0.0,-2.3
2,4,0,38.8,32.69243,Character.FALCO,Action.FALLING,5,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-0.85
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,2,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,31.672428,Character.FALCO,Action.FALLING,6,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.02
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,3,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,30.482428,Character.FALCO,Action.FALLING,7,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.1899999
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,4,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,29.122427,Character.FALCO,Action.FALLING,8,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.3599999
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,5,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,27.592426,Character.FALCO,Action.FALLING,1,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.5299999
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,6,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,25.892426,Character.FALCO,Action.FALLING,2,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.6999998
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,7,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,24.022427,Character.FALCO,Action.FALLING,3,False,60.0,1,False,False,0.0,0.0,0.0,0.0,-1.8699998
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,8,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,27.2001,Character.FALCO,Action.LANDING,1,False,60.0,2,True,False,0.0,0.0,0.0,0.0,-2.0399997
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,9,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,27.2001,Character.FALCO,Action.LANDING,2,False,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,10,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,27.2001,Character.FALCO,Action.LANDING,3,False,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.8,27.2001,Character.FOX,Action.LANDING,11,True,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
2,4,0,38.8,27.2001,Character.FALCO,Action.LANDING,4,False,60.0,2,True,False,0.0,0.0,0.0,0.0,0.0
1,4,0,-38.5,27.2001,Character.FOX,Action.WALK_SLOW,1,True,60.0,2,True,False,0.29999998,0.3,0.0,0.0,0.0
2,4,0,38.50156,27.2001,Character.FALCO,Action.WALK_SLOW,1,False,60.0,2,True,False,-0.29843748,-0.2984375,0.0,0.0,0.0
1,4,0,-38.078125,27.2001,Character.FOX,Action.WALK_SLOW,2,True,60.0,2,True,False,0.42187497,0.421875,0.0,0.0,0.0
2,4,0,38.085964,27.2001,Character.FALCO,Action.WALK_SLOW,2,False,60.0,2,True,False,-0.41559684,-0.4155969,0.0,0.0,-0.0
1,4,0,-37.5458,27.2001,Character.FOX,Action.WALK_SLOW,3,True,60.0,2,True,False,0.5323242,0.5323242,0.0,0.0,0.0
2,4,0,37.565792,27.2001,Character.FALCO,Action.WALK_SLOW,3,False,60.0,2,True,False,-0.5201705,-0.52017057,0.0,0.0,-0.0
1,4,0,-36.91338,27.2001,Character.FOX,Action.WALK_SLOW,5,True,60.0,2,True,False,0.63241875,0.6324188,0.0,0.0,0.0
2,4,0,36.952282,27.2001,Character.FALCO,Action.WALK_SLOW,5,False,60.0,2,True,False,-0.61351043,-0.6135105,0.0,0.0,-0.0
1,4,0,-36.19025,27.2001,Character.FOX,Action.WALK_SLOW,7,True,60.0,2,True,False,0.7231295,0.7231296,0.0,0.0,0.0
2,4,0,36.25546,27.2001,Character.FALCO,Action.WALK_MIDDLE,6,False,60.0,2,True,False,-0.69682336,-0.6968235,0.0,0.0,-0.0
1,4,0,-35.384914,27.2001,Character.FOX,Action.WALK_MIDDLE,8,True,60.0,2,True,False,0.8053361,0.8053362,0.0,0.0,0.0
2,4,0,35.484272,27.2001,Character.FALCO,Action.WALK_MIDDLE,7,False,60.0,2,True,False,-0.77118653,-0.7711866,0.0,0.0,-0.0
1,4,0,-34.505077,27.2001,Character.FOX,Action.WALK_MIDDLE,9,True,60.0,2,True,False,0.87983584,0.8798359,0.0,0.0,0.0
2,4,0,34.64671,27.2001,Character.FALCO,Action.WALK_MIDDLE,8,False,60.0,2,True,False,-0.83756125,-0.83756137,0.0,0.0,-0.0
1,4,0,-33.557728,27.2001,Character.FOX,Action.WALK_MIDDLE,10,True,60.0,2,True,False,0.9473512,0.9473513,0.0,0.0,0.0
2,4,0,33.749905,27.2001,Character.FALCO,Action.WALK_MIDDLE,9,False,60.0,2,True,False,-0.8968058,-0.8968059,0.0,0.0,-0.0
1,4,0,-32.54919,27.2001,Character.FOX,Action.WALK_MIDDLE,11,True,60.0,2,True,False,1.008537,1.008537,0.0,0.0,0.0
2,4,0,32.800217,27.2001,Character.FALCO,Action.WALK_MIDDLE,11,False,60.0,2,True,False,-0.94968605,-0.9496861,0.0,0.0,-0.0
1,4,0,-31.485205,27.2001,Character.FOX,Action.WALK_MIDDLE,13,True,60.0,2,True,False,1.0639865,1.0639867,0.0,0.0,0.0
2,4,0,31.803331,27.2001,Character.FALCO,Action.WALK_MIDDLE,12,False,60.0,2,True,False,-0.99688566,-0.9968857,0.0,0.0,-0.0
1,4,0,-30.370968,27.2001,Character.FOX,Action.WALK_MIDDLE,15,True,60.0,2,True,False,1.1142378,1.1142379,0.0,0.0,0.0
2,4,0,30.764317,27.2001,Character.FALCO,Action.WALK_MIDDLE,14,False,60.0,2,True,False,-1.0390149,-1.0390149,0.0,0.0,-0.0
1,4,0,-29.21119,27.2001,Character.FOX,Action.WALK_MIDDLE,17,True,60.0,2,True,False,1.159778,1.1597781,0.0,0.0,0.0
2,4,0,29.687698,27.2001,Character.FALCO,Action.WALK_MIDDLE,16,False,60.0,2,True,False,-1.0766183,-1.0766184,0.0,0.0,-0.0
1,4,0,-28.01014,27.2001,Character.FOX,Action.WALK_MIDDLE,19,True,60.0,2,True,False,1.2010489,1.201049,0.0,0.0,0.0
2,4,0,28.577517,27.2001,Character.FALCO,Action.WALK_MIDDLE,17,False,60.0,2,True,False,-1.1101823,-1.1101824,0.0,0.0,-0.0
1,4,0,-26.771688,27.2001,Character.FOX,Action.WALK_MIDDLE,21,True,60.0,2,True,False,1.2384505,1.2384506,0.0,0.0,0.0
2,4,0,27.437376,27.2001,Character.FALCO,Action.WALK_MIDDLE,19,False,60.0,2,True,False,-1.1401408,-1.1401409,0.0,0.0,-0.0
1,4,0,-25.499342,27.2001,Character.FOX,Action.WALK_MIDDLE,23,True,60.0,2,True,False,1.2723458,1.2723459,0.0,0.0,0.0
2,4,0,26.270494,27.2001,Character.FALCO,Action.WALK_FAST,18,False,60.0,2,True,False,-1.166881,-1.1668811,0.0,0.0,-0.0
1,4,0,-24.196278,27.2001,Character.FOX,Action.WALK_MIDDLE,25,True,60.0,2,True,False,1.3030634,1.3030635,0.0,0.0,0.0
2,4,0,25.079746,27.2001,Character.FALCO,Action.WALK_FAST,19,False,60.0,2,True,False,-1.1907486,-1.1907487,0.0,0.0,-0.0
1,4,0,-22.865376,27.2001,Character.FOX,Action.WALK_FAST,23,True,60.0,2,True,False,1.3309011,1.3309013,0.0,0.0,0.0
